word,number
http api bing com,2
sont ericsson,1
new place,1
iphone apps,1
iphone 4,1
iphone 4s deals,1
ipad2,1
photography bing news,1
iphone 3g,1
kurdufan,1
jeu social bing actualit\u00e3\u00a9s,1
android,1
cnn bing news,1
https api bing com,1
bing penis news,1
nokia,1
khartoum,1
darfur,1
social game bing news,1
iphone jailbreak,1
top stories bing news,1
api bing com,1
sexual news bing,1
social games bing news,1
iphone 4s,1
bing,1
samsung,1
iphone 4s review,1
blackberry,1
iphone4s,1
