word,number
http pixel facebook com,2
https pixel facebook com,2
https pixel facebook com 443,2
pixel facebook com,1
visit website,1
link 1,1
http pixel facebook com 443,1
http www pixel facebook com,1
www pixel facebook com,1
pixel facebook com 443,1
