word,number
http scontent xx fbcdn net,2
https scontent xx fbcdn net,2
fbcdn,1
11255855 912792595450322 3229510899440354294 o jpg,1
\u51fa\u5178 https scontent xx fbcdn net,1
11951096 1490461091272552 3597409127067839736 n jpg oh=315e6acf03256abc57fb8eb78cfd1ee5 oe=56680f10,1
scontent xx fbcdn net,1
net fbcdn xx scontent,1
scontent xx fbcdn net 443,1
