word,number
www rockyou net,1
t\u1edbi trang web c\u1ee7a xoai,1
trang ch\u1ee7,1
rockyou net,1
t\u1edbi trang web c\u1ee7a xoai hn,1
http www rockyou net,1
rock you,1
news knowledge,1
active,1
http rockyou net,1
